id,title,artist,duration,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
54476,Nuf a dem suffering,Friglob,4:57,660984.0,0.5358523,0.07761171,0.060645685,0.0021892092,3149.170071601555,675182.1476789746,2720.489445141141,227598.88580391603,6302.2815139971435,2257626.892268993,0.1349203167360573,0.004870217761589287,1.8836781e-05,0.0040213643,-4.2057058e-05,0.00083017506,129.19921875,-197.40501,2811.016,42.524094,831.1189,-12.9276,978.5972,32.776585,333.0212,9.188943,235.55363,23.616156,226.07993,11.16157,156.1695,13.015852,94.30811,10.175054,68.54367,14.02739,74.39257,1.8578054,54.920452,8.530725,64.595406,6.6115627,49.854904,13.403436,72.12651,6.171359,63.32275,7.868195,52.158066,1.4180412,28.100107,8.205953,32.994,0.76030385,67.13386,4.0820417,44.87492
54479,Make a turn,Friglob,7:04,660984.0,0.51495063,0.07772428,0.27352285,0.008496764,1271.6366041802576,389000.34744524217,1953.3156056133041,362864.23036325304,2807.614445409324,2903791.241701546,0.03577388228601859,0.0003705699531473836,-0.00020143202,0.045726612,0.0011689416,0.012892539,117.45383522727273,-135.45268,4427.2285,120.91165,857.1172,0.75835603,428.25504,29.85025,138.12413,35.373764,203.0194,36.58199,91.13587,6.291609,99.68982,12.77322,58.737087,17.095112,73.8136,9.654007,76.71528,-7.914896,89.34461,6.7183447,44.40427,9.723701,84.123215,-4.3918357,89.11218,-0.011058686,52.31457,9.826462,54.52601,-4.4216,77.37259,-1.3648652,63.90633,1.0116459,37.392128,1.2004597,26.526394
54480,Mamica su strukle pekli,Friglob,4:55,660984.0,0.43249306,0.076329246,0.14994803,0.0031143923,1420.9016363882702,359462.7954264486,1683.18444825931,322318.5601569395,3010.970613108782,2430827.893715924,0.0596278018493416,0.0006947240570541701,-1.0769362e-05,0.013368613,5.5877947e-05,0.005054705,123.046875,-121.51379,3184.242,152.68222,1335.2144,-22.089487,395.58585,27.272518,149.65785,-3.434151,112.06619,8.191455,202.66447,-10.04245,108.83543,3.6542416,121.45021,-7.4587016,96.28175,5.3999143,63.67084,-7.8680387,62.58106,-0.1479921,69.04809,-5.591123,59.08546,0.7874676,50.88692,-8.824918,42.765415,-0.20846577,44.34885,-8.191871,51.242096,0.59895617,40.864548,-5.7739196,31.858631,0.919441,40.002625
54481,Life is inna riddim,Friglob,3:53,660984.0,0.35398868,0.09290099,0.12533042,0.0018574774,2302.0693596892725,1094039.600499586,2049.0024607674777,314386.7171338007,4327.731822019026,4037426.7979534734,0.1142464659178931,0.0049029787786917375,-4.3771734e-06,0.013459211,-4.294414e-06,0.0020534045,143.5546875,-150.30771,2167.758,70.1728,1805.9568,-63.906563,776.6756,-4.3685336,503.13196,-9.864182,258.64188,5.3259506,253.47824,11.128027,276.32208,14.749982,186.76247,2.6236782,168.0561,15.152635,129.42995,2.2806804,92.85872,14.982402,232.95992,16.393917,150.3347,9.591638,87.07032,0.41299498,102.529434,5.5790086,93.09496,6.298543,109.23727,5.782745,90.62779,-5.247221,53.33641,-7.9281898,85.87764
54482,Love music,Friglob,4:23,661500.0,0.33868787,0.08564623,0.090086214,0.0054477747,1571.7890454175483,651822.668045854,1831.329438174139,469088.9457691164,3160.580888399768,3832729.716764266,0.0637233486116486,0.0014775557713749062,-4.2424257e-05,0.01099396,2.6216243e-05,0.001058733,143.5546875,-228.42155,5991.6333,126.86624,1353.553,-10.405609,790.6726,-4.645229,552.2482,-14.278261,280.30133,7.23717,256.78333,-12.944739,344.2649,-13.57248,266.29407,-9.95353,158.31165,-10.416863,106.46859,-9.531113,186.35628,-0.72694635,136.33838,-1.3987268,89.5627,1.9561428,84.87938,-0.65702003,69.59621,3.324337,61.811436,7.746226,60.907047,8.3000765,55.048954,6.256852,38.949036,6.5421124,55.40967
54496,Composition No. 183,Anthony Braxton,9:58,661500.0,0.27773952,0.08800547,0.030243892,0.00013624365,1840.3260997110335,444475.78283126076,2102.9175732247872,248233.93035097167,3834.151815408524,2590042.3162949895,0.09433616425599846,0.003887093672390944,-0.0009978891,0.00086693396,-0.0003166587,4.698579e-05,117.45383522727273,-289.8387,1693.303,107.28703,950.29956,-16.783222,364.32657,29.278362,160.80643,8.80692,108.916374,11.062978,119.8461,-11.153687,95.70683,-7.464363,94.98602,-2.7557335,102.194855,-2.6772084,110.32699,-4.9571776,86.0725,6.383865,58.1283,-5.797643,79.89843,3.004525,102.97736,0.18242101,92.54952,3.674367,111.48987,-0.8748975,108.85764,8.682093,110.25432,0.20617798,109.95071,-0.20049605,88.20685
54554,Rain,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,3:25,660984.0,0.34917638,0.084290825,0.2678633,0.0015536968,2036.0889002244435,42576.25318860734,2510.7202116944477,22266.767143753455,4588.682219300687,533621.1994427636,0.06874667166924864,0.0002883571658765119,3.4770308e-06,0.067311056,3.881249e-06,0.0011649099,123.046875,-27.010769,177.61154,102.425446,49.80191,-10.116738,63.061634,0.8132361,42.94118,6.3549376,33.92987,8.1767,17.714941,-0.8536777,15.447542,9.677213,12.603185,0.19145523,17.292276,-3.3101604,16.966396,-12.418526,14.540904,-1.6879989,15.707279,-4.486057,15.352614,-0.7970285,11.349745,-9.47186,10.987877,-3.7037127,15.238696,-7.216679,16.368002,-7.6023493,17.334208,-11.81488,14.1599865,-7.414967,15.403504
54568,"Mil Amores,  Santiago Huancayo",Chicas Real Conquistadoras,3:04,661295.0,0.3697938,0.08312965,0.25786248,0.0052485582,2485.034832148394,192375.2152681625,2047.076007313031,52941.20215203576,4491.197842341089,509566.2709679813,0.15847220878482973,0.002508718832447612,2.968276e-07,0.038428564,-4.3990676e-06,0.014281879,172.265625,-13.458617,2635.1646,78.928566,553.0359,-43.41026,243.647,47.679565,138.60141,-13.868953,96.2817,7.026442,90.09391,-10.500159,75.72572,8.7408905,87.6355,-9.554413,62.697285,8.2339,57.153893,-17.089764,73.2477,8.80027,79.08693,-10.3580475,71.44777,5.85776,63.43726,-8.444542,93.85312,0.43884578,103.515274,-13.068778,99.72999,-4.053653,75.70982,-11.119683,84.50106,-3.8805828,91.07977
54570,Chotana,cristales de san antonio bambamarca,4:40,660984.0,0.34542125,0.09335759,0.25209978,0.005462679,1497.8862339467648,80790.16775673004,1337.1407351452576,16492.346195810835,3217.8211309667895,217051.38553362107,0.09651932247288923,0.0008516294556764699,1.4699106e-05,0.04081681,-1.4364923e-06,0.0111278575,129.19921875,-117.68977,968.5461,184.54912,244.79257,-85.128265,387.87122,59.955826,164.24422,-10.210826,115.212906,-5.200237,124.07523,44.73421,213.5997,-26.67155,141.04227,4.998461,69.71679,-2.0952618,114.85355,-17.019732,82.15852,19.517736,52.09345,-9.529475,101.29392,0.22171383,46.724556,1.1195538,61.063747,-18.670307,44.950523,8.08403,34.012165,-10.677721,40.46913,-12.345793,60.41655,5.227951,81.10003
54576,Procesión Virgen del Carmen,varios artistas,2:33,660719.0,0.30683094,0.08781118,0.13582988,0.0013765026,1124.8321861153986,81359.35723807167,1169.3382974338876,35354.55131083731,2398.541964199264,515131.59154258005,0.07270625060515104,0.0008618759061006976,-8.518185e-06,0.0118463095,1.3038587e-05,0.0037182043,99.38401442307692,-170.31232,882.738,187.87521,316.53006,-44.023487,297.51587,52.189995,218.2651,-7.4919667,92.02945,-19.411768,61.92437,18.228748,75.52816,-11.671504,56.894524,2.5191557,35.618282,4.273458,61.800713,-6.767982,54.141502,6.1601987,65.43474,-3.0963297,56.321857,-3.6796515,47.659534,0.11654613,49.35896,-10.493968,43.950264,4.298983,45.636185,-3.3932617,42.744026,-7.605173,48.649292,3.5279586,76.32965
54578,SANGRE ANQARA POR SIEMPRE,LOS PURITOS SANGRES,2:18,660719.0,0.29430538,0.09531087,0.18488157,0.0043864995,1884.8201730637031,138860.51747883976,1802.5402649157904,64144.38670934814,3592.483853813662,686668.4695661304,0.10280646361831913,0.0008250313005171008,5.7897904e-07,0.018005017,5.8912826e-07,0.010631205,123.046875,-89.17192,2334.4678,111.99463,520.7351,-47.217182,544.22107,20.661755,254.41249,-27.925295,214.3817,8.179422,147.84283,-21.292233,215.47354,5.341552,127.74273,-18.12985,113.84179,5.0877895,140.78844,-14.177926,138.32286,-0.97144276,120.6153,-12.687505,102.515175,-1.0057303,97.91632,-11.9353,108.69662,-2.740777,103.63299,-10.842608,127.842224,-3.7491164,111.099556,-11.646108,110.330536,-7.1375895,135.50845
54580,WARMI K UMPASHAQTIY... ATAKES HAP IWAN,los achachis,3:56,661500.0,0.31926703,0.08080008,0.11522915,0.0012681751,1977.985073643866,199392.8150707227,1888.5601723593388,35379.35136697423,4145.833264046778,411630.49871332804,0.10381910011126161,0.0017271255785884921,7.825623e-07,0.008635109,8.851766e-07,0.002433299,117.45383522727273,-142.42746,3036.281,110.18636,366.3936,-29.155981,407.26288,84.691444,177.43053,-23.458138,242.59023,19.436487,161.68205,-26.921915,163.74554,-6.6103077,108.3572,-18.80297,112.822136,0.037013758,97.04276,-8.348376,85.11958,2.3172708,76.54719,-2.3352897,51.400238,-1.6650283,74.69571,-1.2635351,80.556564,-4.134913,53.06037,-5.1950073,62.424294,-1.6951674,62.181683,-2.386377,44.856182,-3.602355,53.254425
54621,Crusade to Terra,Starseed,2:53,661500.0,0.5313102,0.06084828,0.25509334,0.00031935016,3058.4104157755546,126564.53595347745,2689.7599102867825,44383.42938734266,6018.913604452883,570706.8549510301,0.16830472680437306,0.0006794108872885357,0.0020488987,0.028675903,0.009897585,0.011092655,112.34714673913044,26.222656,252.23302,55.38394,156.77707,-5.2646585,146.55408,48.277763,85.024445,14.077613,92.14319,16.461897,38.21287,0.72948945,41.665848,8.286379,35.968685,1.0021508,37.947727,-1.6602858,30.774647,0.7297626,32.929893,6.1697474,27.622225,-4.320018,26.756395,10.675822,23.241726,-5.256875,25.365524,1.3052609,19.788158,-0.5607059,20.899473,2.104764,17.818583,-1.8410981,27.95991,-0.1266771,25.268887
54623,Survival of Zeta Reticuli,Starseed,3:08,660984.0,0.57291996,0.054310907,0.23453943,0.00034612126,3171.60230296922,135351.68614378924,2792.737248159745,36083.5113737889,6388.973088932998,639529.6195700004,0.17056371332784662,0.0006130951895319438,2.98688e-05,0.022003442,0.0020651699,0.010855993,112.34714673913044,20.48661,258.26428,54.136463,186.58904,1.6112127,84.0045,46.830425,113.47893,13.187245,103.70282,16.821089,34.195168,0.6490848,45.818783,6.40581,38.486652,-0.91576976,37.256313,-2.5996516,33.786903,-0.12069043,33.82815,7.5923104,28.554821,-4.1842494,30.961016,10.809899,24.741467,-4.5625796,24.271479,2.4508595,22.62511,0.19165729,23.671474,0.39997548,19.014042,-1.8351386,18.911732,-0.8448917,17.369354
54624,Grapes of Wrath,Starseed,2:43,660984.0,0.5257427,0.06379688,0.24367866,0.0005609765,3267.59294410302,142523.11544244827,2786.2330337848607,47697.272115976135,6483.904324863236,606011.5660721773,0.17802333462432224,0.0010515019974842803,0.0022210153,0.02581825,0.0097509995,0.010557958,112.34714673913044,18.333502,305.10388,46.37138,155.06949,-0.03392212,175.53297,48.480774,105.89199,14.245253,83.969574,20.631237,44.973785,3.019553,46.645145,9.385806,44.781094,-0.35139808,32.32543,-0.43113363,23.512524,0.5508466,28.430328,7.36199,31.266073,-3.212452,21.582779,10.055863,27.598406,-4.7394433,31.583529,1.8844417,27.85025,-1.1249906,24.257921,2.8949585,27.99551,-2.4283464,25.086262,-0.58682775,27.791166
54625,Exodus Journey,Starseed,3:41,661500.0,0.536569,0.060877275,0.19922134,0.0004599105,3399.582301730332,133244.25138862903,2874.629912238068,23523.56114514352,6790.0339415937015,421223.9704699326,0.17975666057952785,0.0011803574384405447,4.198959e-05,0.017151104,0.002011377,0.007286467,161.4990234375,-5.211463,543.843,42.418266,191.5651,9.101009,65.96875,51.008278,166.42084,14.692295,99.82797,19.736938,51.65045,-0.033342108,54.16712,7.9983172,54.794144,-1.9238904,37.5957,-1.6334913,31.584558,-0.1295602,41.04347,7.4527245,26.92713,-3.9162204,24.126505,10.715246,29.888144,-4.4047904,22.570911,2.5760758,21.021227,0.16870199,22.886284,2.1363676,17.974773,-0.838709,20.44078,0.106522456,16.69582
54626,The Forlorn,Starseed,3:14,660984.0,0.52334577,0.06435005,0.20664702,0.0004452147,3274.9765276697017,163956.1262472259,2825.460744970343,39998.22000537696,6543.0831046366675,631505.2596619007,0.1783293141218048,0.0009131192239912324,5.7759204e-05,0.018497258,0.002156609,0.008512334,112.34714673913044,6.5017567,318.9006,50.70903,220.33516,4.461116,92.15829,45.074318,111.57786,9.46609,135.28479,17.514402,57.414043,3.5825858,73.52666,8.248716,39.842144,-0.37128404,40.214867,-2.6097167,27.098347,-0.35284898,30.844507,4.9781604,27.325235,-6.204987,28.086155,8.238473,29.736113,-5.724838,26.793104,1.7327325,20.996073,-1.5835751,22.999943,0.38801244,23.583155,-2.698878,27.329414,-0.07821809,20.48432
54662,Horses With Fake Legs,Noisewaves,2:36,661500.0,0.38762665,0.09588141,0.2353967,0.0018026315,2460.278176947254,104347.81284355158,2811.2446343858123,76406.83433280876,5864.481204951142,913734.900340055,0.052772545593072755,0.0005717711375758308,7.992927e-06,0.048446413,-2.3813125e-05,0.0045967815,129.19921875,-77.65377,1160.7563,60.63453,273.32498,6.52739,192.698,29.721586,45.07188,7.40995,43.616817,11.714986,41.097694,8.630424,43.456783,14.370321,53.56845,1.9063528,62.501858,9.44085,25.61885,0.28063795,47.954163,3.8182573,38.672993,-0.86621016,47.975273,4.2883782,53.874382,-3.8652794,30.524351,2.0174289,46.330788,-6.837322,52.939205,-1.2885787,59.503277,3.8460698,38.085957,19.317547,74.87376
54664,La Tristeza,Monday Night Fever,2:22,661500.0,0.31640574,0.08657607,0.32730797,0.00243211,544.4157527368086,43544.40949214709,904.520523852463,108148.16847577415,804.6951341186145,342825.9561663773,0.025853207236842105,5.540951506136216e-05,-0.0002667989,0.083404794,-0.001028598,0.0074220123,112.34714673913044,-179.31393,1611.5547,205.53328,517.7709,21.474213,278.75204,36.913322,167.61565,14.11469,291.15253,11.880162,149.13774,-3.1667519,94.158775,-4.889291,63.643738,-1.099437,58.083035,-4.1878853,78.28424,-3.754538,56.394363,-3.2781978,62.24688,-7.558999,61.43526,-9.427452,41.757263,0.8632911,54.671635,4.479165,51.15966,-1.7472389,52.206177,1.2295061,59.698994,2.2759757,51.622047,-3.6612136,56.184998
54665,Floatin' Around,Monday Night Fever,3:07,661500.0,0.35172722,0.085073665,0.20997794,0.0073717623,1201.1352479594184,211469.96877363554,1590.7189509512198,214641.79928411872,2464.585096991099,1114190.7791297317,0.051260838936726005,0.0005423783869487353,3.1085023e-05,0.040602233,4.6888443e-05,0.0025237147,117.45383522727273,-131.4971,4960.2095,158.5082,1240.2288,-11.397068,371.36548,38.13346,112.2749,4.3673463,225.79137,-5.900984,137.79689,-2.2385259,89.33341,0.19563875,100.287796,-8.689998,67.194046,0.3441317,90.89377,-2.0049298,65.37313,6.2613387,78.2289,-1.0885627,75.41641,-3.045324,52.317013,-8.539513,49.007454,-5.541893,46.903954,-3.6842628,41.22868,1.5646508,43.33561,-5.2138114,53.616207,-7.2441816,69.92811
54666,Pink Elephants,Monday Night Fever,2:19,660984.0,0.36729687,0.0892425,0.2664945,0.006281691,1065.1323805684706,474759.9975208985,1407.4453744014709,546937.5039214685,2275.814382019752,3733733.5436000563,0.04369795701006971,0.0006618512118233223,2.5535743e-05,0.065257356,-7.805083e-05,0.0054948586,92.28515625,-160.11754,3047.0613,172.82848,1888.0122,-7.8989797,907.41187,31.406647,121.21268,17.987131,174.34465,-10.042714,126.72134,-2.2444923,95.507164,8.03234,66.32199,4.8073454,77.42022,2.9046838,68.21899,4.333347,57.77634,11.289088,69.30464,8.597366,74.54039,2.1600084,77.87282,-3.5049887,85.24446,-3.0984702,63.05456,-0.07952148,80.13991,7.429366,93.39927,3.4932706,110.382416,-3.565236,101.056404
54667,Sunday Lovers,Monday Night Fever,3:37,660984.0,0.2791396,0.08333022,0.31059298,0.0024416829,768.6176380285381,60730.73606215059,1090.0653265483907,191451.82844014713,1230.5950374588497,392353.80623456964,0.04271836875484121,0.0001655545628259135,-8.341322e-05,0.08185255,-0.0010133059,0.0036104294,123.046875,-137.01161,1981.9603,206.47685,989.9971,5.024384,557.79626,9.627613,136.50412,15.550494,123.830215,0.74887973,125.914955,-11.173142,77.17542,-5.4063344,67.169754,-9.053526,51.587505,-1.9726381,60.71813,-0.22232522,56.158222,4.0700245,44.6586,-0.06622395,57.52441,-4.260634,63.97819,-3.8343816,69.27303,0.106118955,49.495777,-5.5571513,48.35189,0.3486583,44.132168,0.63169134,66.90249,-0.3688728,60.712105
54703,Sons And Daughters,Bird of Youth,3:30,660984.0,0.36951828,0.0831369,0.18959934,0.0011557962,1942.351952162051,609110.5534946823,2201.174365578982,292144.1037876426,4061.085383786793,2781937.5245723305,0.0847362751742835,0.002063750241097292,-4.2768643e-06,0.026975762,6.569933e-06,0.0031828922,99.38401442307692,-83.10952,1391.4113,106.316734,817.37665,-10.695612,618.729,36.92916,299.69156,11.421624,79.02905,-0.36776504,123.17353,-2.6580534,74.267426,1.1399035,59.19289,-12.534419,78.65071,4.3248076,76.41851,-11.264416,69.74546,-1.5458004,62.888832,-8.875039,39.22994,-3.510748,47.37239,-8.798209,45.633698,-6.435332,57.37327,-12.194738,30.841856,-7.344781,35.805557,-11.955072,57.2435,-8.357388,40.707478
54719,Bollywood Blades,Professor Kliq,3:10,660984.0,0.47356033,0.08860768,0.25723618,0.009247023,2463.416630104174,1218323.2226778741,2576.7826828633038,270450.46257650765,5212.3027964029825,5095382.729895375,0.11261558384972889,0.006576054714831277,4.868243e-05,0.03705312,0.0016921196,0.015924888,95.703125,-46.96605,3868.4863,83.6187,1391.0474,5.1517925,373.78915,21.892765,200.16203,7.109167,123.69442,17.21015,127.247025,11.868889,111.30076,4.604334,88.39328,2.301376,67.83162,6.905836,76.38503,-4.791213,88.48342,4.971626,51.594112,-1.1388015,41.683323,4.8257437,81.060814,3.0417275,67.745926,4.8065968,46.056885,2.8544657,97.068954,6.115059,134.12144,-0.13281956,66.8584,1.2172407,53.931232
54735,Drums Over London,Disco Zombies,4:09,661500.0,0.38689336,0.08596208,0.26766703,0.0035892124,2528.12012044751,414092.10399553477,2541.633896062642,129627.25922532644,5405.333981351587,1967777.3677225437,0.10593019845684984,0.0020087450093708567,-1.1387347e-06,0.04565437,-5.1947645e-06,0.010890746,95.703125,-12.375896,1646.9346,82.33542,537.0151,-5.4249196,310.91086,33.70243,131.61185,8.207711,138.75203,9.925055,61.95166,-5.112861,56.85986,8.680113,36.630802,-4.069238,102.79018,17.087639,46.714054,-7.2135286,42.941334,6.53248,40.77373,-4.927981,48.496952,-2.8014941,41.112125,-9.239412,37.255634,0.41858065,37.888718,-8.921981,24.329565,-1.9730225,23.34236,-9.227329,37.41082,-5.543151,27.24674
54753,Vanity (Instrumental),BADLUCK,2:53,661500.0,0.4410286,0.08483475,0.14131059,0.00741095,2264.0315975604117,1023675.4964431758,2419.2489232623457,237195.271695723,4856.62063267947,3893076.5211109864,0.10766185843169504,0.005594087257168748,1.1390958e-05,0.006826309,-0.00010440935,0.0125870155,172.265625,-110.6169,3568.7446,94.252045,1214.6797,3.8177388,338.36584,26.256525,313.07175,-0.4111941,152.74612,15.9807625,119.23198,1.0278901,85.47019,8.438374,75.0034,-3.2740989,67.615654,4.743443,64.68635,-2.9096284,70.14579,2.905781,64.15214,-5.0286326,40.225388,-0.6801957,44.12023,1.8896705,58.63744,6.0300174,72.14706,2.6690035,65.89532,7.2025204,56.507256,-2.2779593,77.63668,0.9029697,61.32578
54874,Grenfeld,Global Goon,4:05,660984.0,0.3115769,0.096077606,0.23798136,0.0050309724,2235.1242808530433,720734.5683193534,2258.2324148224475,826957.6264243982,4957.81569595396,4556181.365789358,0.07932584660631294,0.0011507743860246064,1.5783138e-05,0.03471283,0.00017791643,0.01283247,117.45383522727273,-78.8018,6462.2075,106.063614,2838.5544,-13.88195,2437.1626,15.66832,610.8996,10.056634,488.52115,9.451265,175.86852,-11.481431,139.69722,0.4699137,117.24678,-9.197394,98.62079,-3.948239,92.73272,-7.792422,77.04719,-5.14946,94.435585,-7.863041,69.181564,-4.1819873,94.74858,-5.209383,55.462776,-0.60164607,62.242847,-1.5353168,89.232285,2.313102,71.949394,-1.5036765,55.321312,-0.05670861,70.84891
54942,Brilliant Brightness,Dolorvotre,7:18,660984.0,0.5110919,0.06282667,0.23035023,0.0007067672,1936.7697988273233,45506.93220394208,2085.3589745807444,42777.16130893972,3696.4053271446555,300271.5184160369,0.10237302418183579,0.0002811680312118286,6.805509e-05,0.023846509,-7.698703e-05,0.009175129,117.45383522727273,3.2660327,194.38399,115.92406,166.16714,-26.262323,121.70447,27.564259,73.37187,2.6166737,49.334072,-3.8155057,52.96816,-5.2911134,44.729485,9.185312,33.19988,-7.4916277,38.522408,3.8658283,27.428144,0.1387575,32.423714,-0.20796356,30.329834,-6.157664,22.973192,0.018251875,18.998344,-7.930158,28.974003,-1.1162602,31.871826,-4.8274293,25.215485,-0.49430174,21.909443,-4.276123,18.758774,-1.2822702,16.017683
55076,A1,The Polyps,4:15,660984.0,0.3147316,0.08529198,0.23034966,0.0014055523,1390.2445581210359,47564.476347219155,1869.0025500796423,21840.075838797424,2947.4718491297926,417720.6714919311,0.05140758133230054,0.00025901598764194964,-6.3152643e-06,0.037724905,-4.3041215e-05,0.0038843728,112.34714673913044,-64.94209,430.1675,139.60242,139.52733,-5.1409464,68.58253,35.19584,86.04684,-4.996334,46.074898,8.2723255,20.761513,-3.813779,34.443188,-2.402903,28.850134,-4.33949,24.027418,-4.078406,25.769667,-11.613006,20.591501,-4.019971,22.770905,-9.978115,18.31088,-3.3114107,20.763714,-6.2946463,16.984255,-1.3504908,20.50642,-1.8323643,20.116419,1.9868954,16.350075,-5.596362,16.904366,3.00118,15.009991
55097,Colibris,Alaclair Ensemble,5:53,660984.0,0.33276814,0.08653486,0.30664167,0.0043532085,2057.96359256888,653026.0743978188,2525.8674917182943,220577.44708981295,4715.087625871418,4208706.919970506,0.05717731833365608,0.0010192332037030297,8.855141e-05,0.08163079,-5.5304063e-05,0.0072737257,92.28515625,-110.11327,8950.871,68.74416,1029.7717,42.462685,560.1736,47.70082,265.32648,-3.3243072,169.58594,21.420809,146.73038,-4.5940566,86.187485,2.4786062,73.64321,-3.4789312,81.568016,-7.028324,81.75652,-22.761248,101.67324,-18.702295,84.49845,-18.41331,125.96004,-8.690438,123.59974,-17.575138,82.681145,-8.538198,59.323555,-13.633605,65.51595,-9.000381,55.224934,-2.691348,44.64214,8.778078,86.762535
55100,Womp,Alaclair Ensemble,3:29,661500.0,0.54713184,0.07140916,0.3839094,0.034206826,2573.43464308458,940338.968180921,2139.7127145337063,417310.94338931,4897.19538732948,3139994.15919666,0.12687262662054954,0.003118498016192618,-0.00048730127,0.053982515,0.00057762634,0.074650824,112.34714673913044,11.528092,4987.9907,87.45455,2408.3618,-37.9803,2235.6177,43.127857,293.6812,7.850258,236.08064,15.416152,244.43018,9.414657,235.24037,9.929205,81.614006,1.0081235,60.93818,4.8534455,72.81043,0.77033824,57.87301,8.539913,53.838936,-3.4238327,35.800316,1.0420972,67.38886,0.0186709,53.262142,0.64440626,40.593647,-7.6329727,29.800404,2.3959908,29.49346,-3.825887,31.988752,0.21478918,30.626911
55101,SHUFFLE,Alaclair Ensemble,1:56,660984.0,0.41958216,0.09416242,0.51060796,0.015234172,2513.716092172068,1017886.5576499293,2800.388493028146,420852.61938872706,5852.0857854558,4978251.970514731,0.08108002820003873,0.004224219777037523,6.885578e-05,0.14716369,-0.00025523882,0.04960687,143.5546875,10.950862,4207.4194,84.37798,1583.072,27.721403,413.95358,27.640606,187.49307,6.624147,208.70082,9.3944,91.48066,-0.49681973,113.38175,7.733055,76.05582,1.6430206,104.069336,6.601352,103.864716,1.8401005,67.39482,1.5790954,70.36619,1.1563774,68.49314,3.0077157,58.507057,1.5675764,56.010384,4.450995,47.36014,-1.6558008,35.105213,2.8826072,38.55082,-0.34747145,28.169693,3.2000458,41.59663
55102,Swing Deo,Alaclair Ensemble,1:44,660984.0,0.44621462,0.09548487,0.27904227,0.016487842,2201.073204120257,2382872.2558980244,1962.119867885817,587074.4321061778,4035.6825423000582,7236433.145865354,0.11813304850890782,0.016372704079617356,3.240379e-05,0.03139669,0.0002018922,0.042770118,95.703125,-92.34019,12836.796,102.95818,5234.338,0.08846703,1109.064,31.358765,489.76898,7.610358,275.512,16.176598,180.42249,-5.057556,209.66553,6.1394463,134.33604,-4.747664,142.77034,0.9059881,97.39112,-4.2876387,87.14038,0.39190763,71.63862,0.89863086,62.691208,3.4672701,61.882915,-3.8436022,63.86642,-1.8021255,64.30916,-4.0909386,86.55801,-3.5914671,59.11628,-6.0338135,63.569416,-4.433093,61.582787
55113,Le magicien,Alaclair Ensemble,3:33,660984.0,0.4489857,0.09232878,0.3009499,0.007132805,3149.1045811850086,1239400.312846741,2877.388494085755,193066.02756966962,6558.978644976036,2863207.840680285,0.1310121756390395,0.008706395996156847,-8.7097305e-06,0.05241023,9.460831e-05,0.020132808,117.45383522727273,-21.11116,2031.835,58.246758,1167.974,19.427221,616.2916,29.138958,311.48444,1.0477315,312.3682,13.658099,134.41542,0.85394275,176.14555,4.4015036,137.16972,2.1663601,93.71199,12.70388,131.15765,0.60980463,85.438,9.1412325,93.68044,6.4899907,76.58133,4.1669526,64.7791,5.333804,69.18812,6.704975,70.27335,-4.1509323,59.25231,3.5689425,44.96028,-1.7581159,66.49465,0.63466525,47.638264
55119,Si j'aurais,Alaclair Ensemble,3:11,660984.0,0.4102247,0.0894889,0.28471842,0.0060977996,3431.5308464048594,945229.5383095206,3003.2612815949415,132152.3533341774,7131.109680601278,2022250.8526465576,0.1655220486783501,0.008779998872407494,-3.0583387e-06,0.041660227,0.00017686335,0.024483303,92.28515625,-17.963356,2858.171,51.13236,1028.8203,22.949451,713.0218,22.41035,360.51892,0.9246117,325.55164,15.100267,146.26729,-5.500277,170.42738,5.145451,123.82693,0.97903854,120.22371,-0.43983334,127.76903,3.9611619,92.76682,10.945015,93.10886,-3.7092836,81.17487,1.9147195,87.93994,-4.240519,64.30849,1.3610038,75.530174,-6.0429893,68.44837,1.9823247,64.10097,-5.409363,78.99045,1.0556693,89.06097
